layer,tracer,workload,configuration,time
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20568058
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20413672
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20692898
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20705964
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20619926
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20690552
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20568899
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20985615
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20604408
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20024881
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20564031
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,21230401
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20956169
L2,Strace,syscall_benchmark,getcpu_0_5000,25158574
L2,Strace,syscall_benchmark,getcpu_0_5000,30527814
L2,Strace,syscall_benchmark,getcpu_0_5000,26007050
L2,Strace,syscall_benchmark,getcpu_0_5000,26538291
L2,Strace,syscall_benchmark,getcpu_0_5000,25588102
L2,Strace,syscall_benchmark,getcpu_0_5000,26059132
L2,Strace,syscall_benchmark,getcpu_0_5000,25204152
L2,Strace,syscall_benchmark,getcpu_0_5000,26458273
L2,Strace,syscall_benchmark,getcpu_0_5000,25067511
L2,Strace,syscall_benchmark,getcpu_0_5000,25963648
L2,Strace,syscall_benchmark,getcpu_0_5000,26005643
L2,Strace,syscall_benchmark,getcpu_0_5000,25664861
L2,Strace,syscall_benchmark,getcpu_0_5000,25978663
L2,Strace,syscall_benchmark,getcpu_0_5000,26195323
L2,Strace,syscall_benchmark,getcpu_0_5000,25587752
L2,Strace,syscall_benchmark,getcpu_0_5000,25990664
L2,Strace,syscall_benchmark,getcpu_0_5000,25295427
L2,Strace,syscall_benchmark,getcpu_0_5000,26730604
L2,Strace,syscall_benchmark,getcpu_0_5000,25747219
L2,Strace,syscall_benchmark,getcpu_0_5000,27364208
L2,Strace,syscall_benchmark,getcpu_0_5000,26457488
L2,Strace,syscall_benchmark,getcpu_0_5000,25185588
L2,Strace,syscall_benchmark,getcpu_0_5000,25859578
L2,Strace,syscall_benchmark,getcpu_0_5000,25874260
L2,Strace,syscall_benchmark,getcpu_0_5000,25158020
L2,Strace,syscall_benchmark,getcpu_0_5000,26763473
L2,Strace,syscall_benchmark,getcpu_0_5000,26148561
L2,Strace,syscall_benchmark,getcpu_0_5000,26317467
L2,Strace,syscall_benchmark,getcpu_0_5000,29798047
L2,Strace,syscall_benchmark,getcpu_0_5000,25121131

L2,None,syscall_benchmark,getcpu_0_5000,127171
L2,None,syscall_benchmark,getcpu_0_5000,124134
L2,None,syscall_benchmark,getcpu_0_5000,123347
L2,None,syscall_benchmark,getcpu_0_5000,117487
L2,None,syscall_benchmark,getcpu_0_5000,118295
L2,None,syscall_benchmark,getcpu_0_5000,118244
L2,None,syscall_benchmark,getcpu_0_5000,117527
L2,None,syscall_benchmark,getcpu_0_5000,117876
L2,None,syscall_benchmark,getcpu_0_5000,117508
L2,None,syscall_benchmark,getcpu_0_5000,117470
L2,None,syscall_benchmark,getcpu_0_5000,118236
L2,None,syscall_benchmark,getcpu_0_5000,118290
L2,None,syscall_benchmark,getcpu_0_5000,118291
L2,None,syscall_benchmark,getcpu_0_5000,117477
L2,None,syscall_benchmark,getcpu_0_5000,117459
L2,None,syscall_benchmark,getcpu_0_5000,117489
L2,None,syscall_benchmark,getcpu_0_5000,118247
L2,None,syscall_benchmark,getcpu_0_5000,117422
L2,None,syscall_benchmark,getcpu_0_5000,120567
L2,None,syscall_benchmark,getcpu_0_5000,117447
L2,None,syscall_benchmark,getcpu_0_5000,117484
L2,None,syscall_benchmark,getcpu_0_5000,117487
L2,None,syscall_benchmark,getcpu_0_5000,118308
L2,None,syscall_benchmark,getcpu_0_5000,118244
L2,None,syscall_benchmark,getcpu_0_5000,118192
L2,None,syscall_benchmark,getcpu_0_5000,117506
L2,None,syscall_benchmark,getcpu_0_5000,118291
L2,None,syscall_benchmark,getcpu_0_5000,117495
L2,None,syscall_benchmark,getcpu_0_5000,117487
L2,None,syscall_benchmark,getcpu_0_5000,146553

L2,Ftrace,syscall_benchmark,getcpu_0_5000,522250
L2,Ftrace,syscall_benchmark,getcpu_0_5000,569836
L2,Ftrace,syscall_benchmark,getcpu_0_5000,583423
L2,Ftrace,syscall_benchmark,getcpu_0_5000,542510
L2,Ftrace,syscall_benchmark,getcpu_0_5000,514629
L2,Ftrace,syscall_benchmark,getcpu_0_5000,594370
L2,Ftrace,syscall_benchmark,getcpu_0_5000,526208
L2,Ftrace,syscall_benchmark,getcpu_0_5000,516013
L2,Ftrace,syscall_benchmark,getcpu_0_5000,514947
L2,Ftrace,syscall_benchmark,getcpu_0_5000,523992
L2,Ftrace,syscall_benchmark,getcpu_0_5000,523956
L2,Ftrace,syscall_benchmark,getcpu_0_5000,775584
L2,Ftrace,syscall_benchmark,getcpu_0_5000,522685
L2,Ftrace,syscall_benchmark,getcpu_0_5000,514643
L2,Ftrace,syscall_benchmark,getcpu_0_5000,560897
L2,Ftrace,syscall_benchmark,getcpu_0_5000,529338
L2,Ftrace,syscall_benchmark,getcpu_0_5000,525467
L2,Ftrace,syscall_benchmark,getcpu_0_5000,637332
L2,Ftrace,syscall_benchmark,getcpu_0_5000,558925
L2,Ftrace,syscall_benchmark,getcpu_0_5000,515597
L2,Ftrace,syscall_benchmark,getcpu_0_5000,526689
L2,Ftrace,syscall_benchmark,getcpu_0_5000,515931
L2,Ftrace,syscall_benchmark,getcpu_0_5000,512751

L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,519008
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,520544
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,538576
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,516741
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,544421
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,517786
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,524639
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,522293
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,526826
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,613319
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,519604
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,527591
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,529202
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,575629
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,578204
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,522946
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,547138
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,519385
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,545100
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,522292
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,521387
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,520578
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,563765
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,622240
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,525615
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,520840
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,556659
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,543606
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,521820
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,532992
L2,Ftrace_flight_recorder,syscall_benchmark,getcpu_0_5000,522235

L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,21002531
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,21503903
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20653842
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,22232853
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20761921
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20593050
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,22912503
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20849979
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20921290
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20528836
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,21965289
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,25028458
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,21339477
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,21268725
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,21190360
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20600899
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20495351
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,36350048
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,21804310
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20497992
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20652894
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20337304
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20690463
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,21181925
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20783841
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,21709827
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20241126
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,21513281
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20894950
L2,Strace_flight_recorder,syscall_benchmark,getcpu_0_5000,20511770
L2,Strace,syscall_benchmark,getcpu_0_5000,26361323
L2,Strace,syscall_benchmark,getcpu_0_5000,25542642
L2,Strace,syscall_benchmark,getcpu_0_5000,26006908
L2,Strace,syscall_benchmark,getcpu_0_5000,26360125
L2,Strace,syscall_benchmark,getcpu_0_5000,25292663
L2,Strace,syscall_benchmark,getcpu_0_5000,35654345
L2,Strace,syscall_benchmark,getcpu_0_5000,25411042
L2,Strace,syscall_benchmark,getcpu_0_5000,24818611
L2,Strace,syscall_benchmark,getcpu_0_5000,24558327
L2,Strace,syscall_benchmark,getcpu_0_5000,25042646
L2,Strace,syscall_benchmark,getcpu_0_5000,26921727
L2,Strace,syscall_benchmark,getcpu_0_5000,25736740
L2,Strace,syscall_benchmark,getcpu_0_5000,26346428
L2,Strace,syscall_benchmark,getcpu_0_5000,26006459
L2,Strace,syscall_benchmark,getcpu_0_5000,26761226
L2,Strace,syscall_benchmark,getcpu_0_5000,26838778
L2,Strace,syscall_benchmark,getcpu_0_5000,28379220
L2,Strace,syscall_benchmark,getcpu_0_5000,25938787
L2,Strace,syscall_benchmark,getcpu_0_5000,26113281
L2,Strace,syscall_benchmark,getcpu_0_5000,26404987
L2,Strace,syscall_benchmark,getcpu_0_5000,26190242
L2,Strace,syscall_benchmark,getcpu_0_5000,26491758
L2,Strace,syscall_benchmark,getcpu_0_5000,27020897
L2,Strace,syscall_benchmark,getcpu_0_5000,24814313
L2,Strace,syscall_benchmark,getcpu_0_5000,25219411
L2,Strace,syscall_benchmark,getcpu_0_5000,24726414
L2,Strace,syscall_benchmark,getcpu_0_5000,26495130
L2,Strace,syscall_benchmark,getcpu_0_5000,24828602
L2,Strace,syscall_benchmark,getcpu_0_5000,25472505
L2,Strace,syscall_benchmark,getcpu_0_5000,25946738

L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1346779
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1339027
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1371130
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1342863
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1376850
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1350690
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1345934
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1443995
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1355262
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1352860
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1353327
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1364742
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1359431
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1349471
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1362922
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1413341
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1339487
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1549899
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1342907
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1361847
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1342679
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1336744
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1368750
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1352527
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1354959
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1362176
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1337063
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1335040
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1342447
L2,Hypertracing_compress_2_entry_exit,syscall_benchmark,getcpu_0_5000,1339551

L2,Perf,syscall_benchmark,getcpu_0_5000,1433007
L2,Perf,syscall_benchmark,getcpu_0_5000,1191869
L2,Perf,syscall_benchmark,getcpu_0_5000,1188077
L2,Perf,syscall_benchmark,getcpu_0_5000,1232427
L2,Perf,syscall_benchmark,getcpu_0_5000,1203463
L2,Perf,syscall_benchmark,getcpu_0_5000,1219449
L2,Perf,syscall_benchmark,getcpu_0_5000,1175603
L2,Perf,syscall_benchmark,getcpu_0_5000,1179520
L2,Perf,syscall_benchmark,getcpu_0_5000,1193868
L2,Perf,syscall_benchmark,getcpu_0_5000,1204595
L2,Perf,syscall_benchmark,getcpu_0_5000,1208500
L2,Perf,syscall_benchmark,getcpu_0_5000,1188187
L2,Perf,syscall_benchmark,getcpu_0_5000,1192140
L2,Perf,syscall_benchmark,getcpu_0_5000,1174239
L2,Perf,syscall_benchmark,getcpu_0_5000,1194153
L2,Perf,syscall_benchmark,getcpu_0_5000,1146773
L2,Perf,syscall_benchmark,getcpu_0_5000,1183717
L2,Perf,syscall_benchmark,getcpu_0_5000,1181612
L2,Perf,syscall_benchmark,getcpu_0_5000,1172253
L2,Perf,syscall_benchmark,getcpu_0_5000,1184134
L2,Perf,syscall_benchmark,getcpu_0_5000,1182296
L2,Perf,syscall_benchmark,getcpu_0_5000,1172312
L2,Perf,syscall_benchmark,getcpu_0_5000,1177169
L2,Perf,syscall_benchmark,getcpu_0_5000,1185655
L2,Perf,syscall_benchmark,getcpu_0_5000,1193461
L2,Perf,syscall_benchmark,getcpu_0_5000,1189444
L2,Perf,syscall_benchmark,getcpu_0_5000,1195259
L2,Perf,syscall_benchmark,getcpu_0_5000,1214429
L2,Perf,syscall_benchmark,getcpu_0_5000,1217254
L2,Perf,syscall_benchmark,getcpu_0_5000,1221427

L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,963662
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,955068
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1007659
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,952230
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1007078
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1040128
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,963267
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1033674
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,983860
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,968325
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1001899
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1044370
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,999711
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,960161
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1044992
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,975512
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,950472
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1054498
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1026062
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,989119
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1024259
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,961291
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1022090
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1095302
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,956351
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,957641
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,960325
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1005592
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,1022499
L2,Hypertracing_compress_2,syscall_benchmark,getcpu_0_5000,997276
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2167497
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2195911
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2308266
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,3244352
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2153316
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2203872
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2250392
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2219445
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2287284
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2162167
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2264510
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2316470
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2165398
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2180770
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2396951
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2298762
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2313977
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2262461
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2374200
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2389775
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2216920
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2310638
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2164539
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2192021
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2413260
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2272573
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2220311
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2275956
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2220553
L2,Hypertracing,syscall_benchmark,getcpu_0_5000,2152343

L1,Compressing,syscall_benchmark,getcpu_0_5000,237555
L1,Compressing,syscall_benchmark,getcpu_0_5000,239709
L1,Compressing,syscall_benchmark,getcpu_0_5000,237313
L1,Compressing,syscall_benchmark,getcpu_0_5000,236718
L1,Compressing,syscall_benchmark,getcpu_0_5000,248641
L1,Compressing,syscall_benchmark,getcpu_0_5000,260093
L1,Compressing,syscall_benchmark,getcpu_0_5000,250037
L1,Compressing,syscall_benchmark,getcpu_0_5000,290235
L1,Compressing,syscall_benchmark,getcpu_0_5000,232902
L1,Compressing,syscall_benchmark,getcpu_0_5000,246800
L1,Compressing,syscall_benchmark,getcpu_0_5000,238501
L1,Compressing,syscall_benchmark,getcpu_0_5000,239551
L1,Compressing,syscall_benchmark,getcpu_0_5000,267232
L1,Compressing,syscall_benchmark,getcpu_0_5000,237263
L1,Compressing,syscall_benchmark,getcpu_0_5000,228471
L1,Compressing,syscall_benchmark,getcpu_0_5000,238548
L1,Compressing,syscall_benchmark,getcpu_0_5000,249433
L1,Compressing,syscall_benchmark,getcpu_0_5000,238498
L1,Compressing,syscall_benchmark,getcpu_0_5000,238769
L1,Compressing,syscall_benchmark,getcpu_0_5000,234231
L1,Compressing,syscall_benchmark,getcpu_0_5000,246802
L1,Compressing,syscall_benchmark,getcpu_0_5000,242309
L1,Compressing,syscall_benchmark,getcpu_0_5000,239261
L1,Compressing,syscall_benchmark,getcpu_0_5000,238974
L1,Compressing,syscall_benchmark,getcpu_0_5000,228589
L1,Compressing,syscall_benchmark,getcpu_0_5000,233249
L1,Compressing,syscall_benchmark,getcpu_0_5000,236732
L1,Compressing,syscall_benchmark,getcpu_0_5000,239244
L1,Compressing,syscall_benchmark,getcpu_0_5000,239675
L1,Compressing,syscall_benchmark,getcpu_0_5000,255772
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,150200
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,165213
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,149695
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,150826
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,157135
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,164347
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,220066
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,150808
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,150748
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,149975
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,149964
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,150008
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,186352
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,150646
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,150728
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,150632
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,167870
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,149708
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,149426
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,159049
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,165344
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,160530
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,149926
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,149399
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,150753
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,150613
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,173361
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,149678
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,149964
L1,Syscall_probe,syscall_benchmark,getcpu_0_5000,149682
